title,animal,book_cover_image,description
Seven Blind Mice,mouse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360250193i/53628.jpg,"""It's a pillar,"" says one. ""It's a fan,"" says another. One by one, the seven blind mice investigate the strange Something by the pond. And one by one, they come back with a different theory. It's only when the seventh mouse goes out-and explores the whole Something-that the mice see the whole truth. Based on a classic Indian tale, Ed Young's beautifully rendered version is a treasure to enjoy again and again.""Immensely appealing.""( The Horn Book , starred review)"
Seven Blind Mice,mouse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360250193i/53628.jpg,"""It's a pillar,"" says one. ""It's a fan,"" says another. One by one, the seven blind mice investigate the strange Something by the pond. And one by one, they come back with a different theory. It's only when the seventh mouse goes out-and explores the whole Something-that the mice see the whole truth. Based on a classic Indian tale, Ed Young's beautifully rendered version is a treasure to enjoy again and again.""Immensely appealing.""( The Horn Book , starred review)"
Seven Blind Mice,mouse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360250193i/53628.jpg,"""It's a pillar,"" says one. ""It's a fan,"" says another. One by one, the seven blind mice investigate the strange Something by the pond. And one by one, they come back with a different theory. It's only when the seventh mouse goes out-and explores the whole Something-that the mice see the whole truth. Based on a classic Indian tale, Ed Young's beautifully rendered version is a treasure to enjoy again and again.""Immensely appealing.""( The Horn Book , starred review)"
Seven Blind Mice,mouse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360250193i/53628.jpg,"""It's a pillar,"" says one. ""It's a fan,"" says another. One by one, the seven blind mice investigate the strange Something by the pond. And one by one, they come back with a different theory. It's only when the seventh mouse goes out-and explores the whole Something-that the mice see the whole truth. Based on a classic Indian tale, Ed Young's beautifully rendered version is a treasure to enjoy again and again.""Immensely appealing.""( The Horn Book , starred review)"
Tops & Bottoms,bear,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415678016i/154927.jpg,"Hare solves his family’s problems by tricking rich and lazy Bear in this funny, energetic version of an old slave story. With roots in American slave tales,Tops & Bottomscelebrates the trickster tradition of using one’s wits to overcome hardship. “As usual, Stevens’ animal characters, bold and colorful, are delightful. . . . It’s all wonderful fun, and the book opens, fittingly, from top to bottom instead of from side to side, making it perfect for story-time sharing.”--BooklistThis title has been selected as a Common Core Text Exemplar (Grades 2-3, Stories)"
Tops & Bottoms,bear,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415678016i/154927.jpg,"Hare solves his family’s problems by tricking rich and lazy Bear in this funny, energetic version of an old slave story. With roots in American slave tales,Tops & Bottomscelebrates the trickster tradition of using one’s wits to overcome hardship. “As usual, Stevens’ animal characters, bold and colorful, are delightful. . . . It’s all wonderful fun, and the book opens, fittingly, from top to bottom instead of from side to side, making it perfect for story-time sharing.”--BooklistThis title has been selected as a Common Core Text Exemplar (Grades 2-3, Stories)"
Tops & Bottoms,hare,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415678016i/154927.jpg,"Hare solves his family’s problems by tricking rich and lazy Bear in this funny, energetic version of an old slave story. With roots in American slave tales,Tops & Bottomscelebrates the trickster tradition of using one’s wits to overcome hardship. “As usual, Stevens’ animal characters, bold and colorful, are delightful. . . . It’s all wonderful fun, and the book opens, fittingly, from top to bottom instead of from side to side, making it perfect for story-time sharing.”--BooklistThis title has been selected as a Common Core Text Exemplar (Grades 2-3, Stories)"
Tops & Bottoms,hare,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415678016i/154927.jpg,"Hare solves his family’s problems by tricking rich and lazy Bear in this funny, energetic version of an old slave story. With roots in American slave tales,Tops & Bottomscelebrates the trickster tradition of using one’s wits to overcome hardship. “As usual, Stevens’ animal characters, bold and colorful, are delightful. . . . It’s all wonderful fun, and the book opens, fittingly, from top to bottom instead of from side to side, making it perfect for story-time sharing.”--BooklistThis title has been selected as a Common Core Text Exemplar (Grades 2-3, Stories)"
"Mama, Do You Love Me?",raven,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347514809i/730424.jpg,"Mama, do you love me? Yes I do, Dear One. How much?In this universal story, a child tests the limits of independence and comfortingly learns that a parent's love is unconditional and everlasting. The lyrical text introduces young readers to a distinctively different culture, while at the same time showing that the special love that exists between parent and child transcends all boundaries of time and place. The story is beautifully complemented by graphically stunning illustrations that are filled with such exciting animals as whales, wolves, puffins, and sled dogs. This tender and reassuring book is one that both parents and children will turn to again and again.• Set in a captivating and unusual Arctic setting• Includes a carefully researched glossary provides additional information on Arctic lifeFans ofThe Very Hungry Caterpillar,Goodnight Moon, andGuess How Much I Love Youwill love this book.This book is a great read for:• Toddlers and young children• Families interested in different cultures• Parents• LibrariansShow more"
"Mama, Do You Love Me?",whale,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347514809i/730424.jpg,"Mama, do you love me? Yes I do, Dear One. How much?In this universal story, a child tests the limits of independence and comfortingly learns that a parent's love is unconditional and everlasting. The lyrical text introduces young readers to a distinctively different culture, while at the same time showing that the special love that exists between parent and child transcends all boundaries of time and place. The story is beautifully complemented by graphically stunning illustrations that are filled with such exciting animals as whales, wolves, puffins, and sled dogs. This tender and reassuring book is one that both parents and children will turn to again and again.• Set in a captivating and unusual Arctic setting• Includes a carefully researched glossary provides additional information on Arctic lifeFans ofThe Very Hungry Caterpillar,Goodnight Moon, andGuess How Much I Love Youwill love this book.This book is a great read for:• Toddlers and young children• Families interested in different cultures• Parents• LibrariansShow more"
"Julius, the Baby of the World",mouse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478296985i/20694.jpg,"For children who are facing the arrival of a new sibling,Julius, the Baby of the Worldmakes for great biblio-therapy. At first, big sister Lilly thought it might be fun to have a new baby in the family. But when her parents repeatedly coo, ""Julius is the baby of world,"" Lilly's mouse hackles begin to rise. Soon the jealousy is too much for her, and she embarks on a rejection campaign that is hysterically funny, but also comforting for siblings who probably feel just as much resentment but would never go to Lilly's extremes. Kevin Henkes, creator ofLilly's Purple Plastic Purserefuses to shy away from the truly powerful and sometimes dark feelings of children. Through bright watercolors and handwritten, cartoon-style dialogue, Henkes relishes Lilly's wickedness. For example, she delights in insulting her oblivious baby brother: ""If you were a food, you'd be a raisin,"" she whispers into his crib. ""If you were a number you'd be zero."" When she paints an elaborate family portrait, she leaves Julius out. When she throws a tea party, guess which baby doesn't get an invitation? But when a visiting cousin starts insulting baby Julius, we discover that the flip side of Lilly's intense jealousy is an even more powerful and lasting loyalty. ALA Notable Book, ALABooklistChildren's Editors' Choice,Horn BookFanfare Honor List,Parent's ChoiceHonor for Literature. (Baby to Preschool)--Gail HudsonShow more"
"Julius, the Baby of the World",mouse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478296985i/20694.jpg,"For children who are facing the arrival of a new sibling,Julius, the Baby of the Worldmakes for great biblio-therapy. At first, big sister Lilly thought it might be fun to have a new baby in the family. But when her parents repeatedly coo, ""Julius is the baby of world,"" Lilly's mouse hackles begin to rise. Soon the jealousy is too much for her, and she embarks on a rejection campaign that is hysterically funny, but also comforting for siblings who probably feel just as much resentment but would never go to Lilly's extremes. Kevin Henkes, creator ofLilly's Purple Plastic Purserefuses to shy away from the truly powerful and sometimes dark feelings of children. Through bright watercolors and handwritten, cartoon-style dialogue, Henkes relishes Lilly's wickedness. For example, she delights in insulting her oblivious baby brother: ""If you were a food, you'd be a raisin,"" she whispers into his crib. ""If you were a number you'd be zero."" When she paints an elaborate family portrait, she leaves Julius out. When she throws a tea party, guess which baby doesn't get an invitation? But when a visiting cousin starts insulting baby Julius, we discover that the flip side of Lilly's intense jealousy is an even more powerful and lasting loyalty. ALA Notable Book, ALABooklistChildren's Editors' Choice,Horn BookFanfare Honor List,Parent's ChoiceHonor for Literature. (Baby to Preschool)--Gail HudsonShow more"
"Julius, the Baby of the World",mouse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478296985i/20694.jpg,"For children who are facing the arrival of a new sibling,Julius, the Baby of the Worldmakes for great biblio-therapy. At first, big sister Lilly thought it might be fun to have a new baby in the family. But when her parents repeatedly coo, ""Julius is the baby of world,"" Lilly's mouse hackles begin to rise. Soon the jealousy is too much for her, and she embarks on a rejection campaign that is hysterically funny, but also comforting for siblings who probably feel just as much resentment but would never go to Lilly's extremes. Kevin Henkes, creator ofLilly's Purple Plastic Purserefuses to shy away from the truly powerful and sometimes dark feelings of children. Through bright watercolors and handwritten, cartoon-style dialogue, Henkes relishes Lilly's wickedness. For example, she delights in insulting her oblivious baby brother: ""If you were a food, you'd be a raisin,"" she whispers into his crib. ""If you were a number you'd be zero."" When she paints an elaborate family portrait, she leaves Julius out. When she throws a tea party, guess which baby doesn't get an invitation? But when a visiting cousin starts insulting baby Julius, we discover that the flip side of Lilly's intense jealousy is an even more powerful and lasting loyalty. ALA Notable Book, ALABooklistChildren's Editors' Choice,Horn BookFanfare Honor List,Parent's ChoiceHonor for Literature. (Baby to Preschool)--Gail HudsonShow more"
"Julius, the Baby of the World",mouse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478296985i/20694.jpg,"For children who are facing the arrival of a new sibling,Julius, the Baby of the Worldmakes for great biblio-therapy. At first, big sister Lilly thought it might be fun to have a new baby in the family. But when her parents repeatedly coo, ""Julius is the baby of world,"" Lilly's mouse hackles begin to rise. Soon the jealousy is too much for her, and she embarks on a rejection campaign that is hysterically funny, but also comforting for siblings who probably feel just as much resentment but would never go to Lilly's extremes. Kevin Henkes, creator ofLilly's Purple Plastic Purserefuses to shy away from the truly powerful and sometimes dark feelings of children. Through bright watercolors and handwritten, cartoon-style dialogue, Henkes relishes Lilly's wickedness. For example, she delights in insulting her oblivious baby brother: ""If you were a food, you'd be a raisin,"" she whispers into his crib. ""If you were a number you'd be zero."" When she paints an elaborate family portrait, she leaves Julius out. When she throws a tea party, guess which baby doesn't get an invitation? But when a visiting cousin starts insulting baby Julius, we discover that the flip side of Lilly's intense jealousy is an even more powerful and lasting loyalty. ALA Notable Book, ALABooklistChildren's Editors' Choice,Horn BookFanfare Honor List,Parent's ChoiceHonor for Literature. (Baby to Preschool)--Gail HudsonShow more"
The Crippled Lamb,lamb,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347230663i/987587.jpg,"Because Joshua the Lamb was different, he often felt left out-like on the wintry night when he was left behind in a Bethlehem stable. This touching tale helps kids see that even if they're different, God has a unique plan for their lives."
The Wild Christmas Reindeer,reindeer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347641849i/2104926.jpg,"Rambunctious reindeer have a lot to learn before Santa's big night!Teeka has an important job training the reindeer in time for their Christmas Eve ride. The animals are spirited and mischievous, but kindness wins the day just in time.For two decades, readers have loved this classic Christmas story, which was one of the first children's books to hit the New York Times bestseller list. Now, this beautiful 20th anniversary edition, with a foil cover and a heartfelt note from Jan herself, makes a perfect introduction for new fans to this cherished yuletide story. Featuring the wintry northern setting and the border illustrations that have become a hallmark of Jan's work, readers will love watching Teeka's humorous attempts to control the reindeer and their energetic antics.Show more"
The Wild Christmas Reindeer,reindeer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347641849i/2104926.jpg,"Rambunctious reindeer have a lot to learn before Santa's big night!Teeka has an important job training the reindeer in time for their Christmas Eve ride. The animals are spirited and mischievous, but kindness wins the day just in time.For two decades, readers have loved this classic Christmas story, which was one of the first children's books to hit the New York Times bestseller list. Now, this beautiful 20th anniversary edition, with a foil cover and a heartfelt note from Jan herself, makes a perfect introduction for new fans to this cherished yuletide story. Featuring the wintry northern setting and the border illustrations that have become a hallmark of Jan's work, readers will love watching Teeka's humorous attempts to control the reindeer and their energetic antics.Show more"
The Wild Christmas Reindeer,reindeer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347641849i/2104926.jpg,"Rambunctious reindeer have a lot to learn before Santa's big night!Teeka has an important job training the reindeer in time for their Christmas Eve ride. The animals are spirited and mischievous, but kindness wins the day just in time.For two decades, readers have loved this classic Christmas story, which was one of the first children's books to hit the New York Times bestseller list. Now, this beautiful 20th anniversary edition, with a foil cover and a heartfelt note from Jan herself, makes a perfect introduction for new fans to this cherished yuletide story. Featuring the wintry northern setting and the border illustrations that have become a hallmark of Jan's work, readers will love watching Teeka's humorous attempts to control the reindeer and their energetic antics.Show more"
The Wild Christmas Reindeer,reindeer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347641849i/2104926.jpg,"Rambunctious reindeer have a lot to learn before Santa's big night!Teeka has an important job training the reindeer in time for their Christmas Eve ride. The animals are spirited and mischievous, but kindness wins the day just in time.For two decades, readers have loved this classic Christmas story, which was one of the first children's books to hit the New York Times bestseller list. Now, this beautiful 20th anniversary edition, with a foil cover and a heartfelt note from Jan herself, makes a perfect introduction for new fans to this cherished yuletide story. Featuring the wintry northern setting and the border illustrations that have become a hallmark of Jan's work, readers will love watching Teeka's humorous attempts to control the reindeer and their energetic antics.Show more"
Clifford The Firehouse Dog,dog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348125214i/1323310.jpg,"Released in time for ""Fire Prevention Week"" in October, Emily Elizabeth and Clifford pay a visit to Clifford's brother Nero, a fire rescue dog. While learning about fire safety, Clifford unexpectedly helps out on a fire and rescues people from a burning building. Full color illustrations."
Clifford The Firehouse Dog,dog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348125214i/1323310.jpg,"Released in time for ""Fire Prevention Week"" in October, Emily Elizabeth and Clifford pay a visit to Clifford's brother Nero, a fire rescue dog. While learning about fire safety, Clifford unexpectedly helps out on a fire and rescues people from a burning building. Full color illustrations."
"Mother Bruce (Mother Bruce, #1)",bear,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435158711i/25745002.jpg,"Bruce the bear likes to keep to himself. That, and eat eggs. But when his hard-boiled goose eggs turn out to be real, live goslings, he starts to lose his appetite. And even worse, the goslings are convinced he's their mother. Bruce tries to get the geese to go south, but he can't seem to rid himself of his new companions. What's a bear to do?"
"Mother Bruce (Mother Bruce, #1)",goose,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435158711i/25745002.jpg,"Bruce the bear likes to keep to himself. That, and eat eggs. But when his hard-boiled goose eggs turn out to be real, live goslings, he starts to lose his appetite. And even worse, the goslings are convinced he's their mother. Bruce tries to get the geese to go south, but he can't seem to rid himself of his new companions. What's a bear to do?"
"City Dog, Country Frog",dog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360569950i/7224717.jpg,"In spring, when City Dog runs free in the country for the first time, he spots Country Frog sitting on a rock, waiting for a friend. “You’ll do,” Frog says, and together they play Country Frog games. In summer, they meet again and play City Dog games. Through the seasons, whenever City Dog visits the country he runs straight for Country Frog’s rock. In winter, things change for City Dog and Country Frog. Come spring, friendship blooms again, a little different this time.Mo Willems’ spare, poignant text and Jon J. Muth’s expressive watercolors team up to tell a story that will resonate with readers of all ages.Show more"
"City Dog, Country Frog",chipmunk,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360569950i/7224717.jpg,"In spring, when City Dog runs free in the country for the first time, he spots Country Frog sitting on a rock, waiting for a friend. “You’ll do,” Frog says, and together they play Country Frog games. In summer, they meet again and play City Dog games. Through the seasons, whenever City Dog visits the country he runs straight for Country Frog’s rock. In winter, things change for City Dog and Country Frog. Come spring, friendship blooms again, a little different this time.Mo Willems’ spare, poignant text and Jon J. Muth’s expressive watercolors team up to tell a story that will resonate with readers of all ages.Show more"
Pete the Cat and the Missing Cupcakes,alligator,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1462629360i/30127698.jpg,"From the bestselling Pete the Cat series, help Pete and his friends find the missing cupcakes!Pete the Cat and his friends are busy as can be baking cupcakes for a party, and Pete can’t wait to perform with his groovy band. But some of the cupcakes have gone missing! Who could have taken them?In this picture book adventure by New York Times bestselling authors James and Kimberly Dean, Pete and the gang solve the mystery of the missing cupcakes and learn that it’s cool to be kind.The Pete the Cat fun never stops—watch the groovin’ video online!Don't miss Pete's other adventures, including Pete the I Love My White Shoes, Pete the Rocking in My School Shoes, Pete the Cat and His Four Groovy Buttons, Pete the Cat Saves Christmas, Pete the Cat and His Magic Sunglasses, Pete the Cat and the Bedtime Blues, Pete the Cat and the New Guy, Pete the Cat and the Cool Cat Boogie, and Pete the Cat and the Perfect Pizza Party.Show more"
Pete the Cat and the Missing Cupcakes,toad,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1462629360i/30127698.jpg,"From the bestselling Pete the Cat series, help Pete and his friends find the missing cupcakes!Pete the Cat and his friends are busy as can be baking cupcakes for a party, and Pete can’t wait to perform with his groovy band. But some of the cupcakes have gone missing! Who could have taken them?In this picture book adventure by New York Times bestselling authors James and Kimberly Dean, Pete and the gang solve the mystery of the missing cupcakes and learn that it’s cool to be kind.The Pete the Cat fun never stops—watch the groovin’ video online!Don't miss Pete's other adventures, including Pete the I Love My White Shoes, Pete the Rocking in My School Shoes, Pete the Cat and His Four Groovy Buttons, Pete the Cat Saves Christmas, Pete the Cat and His Magic Sunglasses, Pete the Cat and the Bedtime Blues, Pete the Cat and the New Guy, Pete the Cat and the Cool Cat Boogie, and Pete the Cat and the Perfect Pizza Party.Show more"
The Rabbit Listened,rabbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501511316i/35248504.jpg,"A universal, deeply moving exploration of grief and empathyWith its spare, poignant text and irresistibly sweet illustrations,The Rabbit Listenedis a tender meditation on loss.When something terrible happens, Taylor doesn't know where to turn. All the animals are sure they have the answer. The chicken wants to talk it out, but Taylor doesn't feel like chatting. The bear thinks Taylor should get angry, but that's not quite right either. One by one, the animals try to tell Taylor how to process this loss, and one by one they fail. Then the rabbit arrives. All the rabbit does is listen, which is just what Taylor needs.Whether read in the wake of tragedy or as a primer for comforting others, this is a deeply moving and unforgettable story sure to soothe heartache of all sizes.Show more"
"Should I Share My Ice Cream? (Elephant & Piggie, #15)",elephant,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360569995l/9661136.jpg,"Gerald is careful. Piggie is not.Piggie cannot help smiling. Gerald can.Gerald worries so that Piggie does not have to.Gerald and Piggie are best friends.InShould I Share My Ice Cream?Gerald has a big decision to make. But will he make it in time?Using vocabulary that is perfect for beginning readers (and vetted by an early-learning specialist), Mo Willems has crafted a funny story about the challenges of doing the right thing. Fans of the Geisel Award-winning duo will eagerly eat it up!Show more"
"Should I Share My Ice Cream? (Elephant & Piggie, #15)",pig,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360569995l/9661136.jpg,"Gerald is careful. Piggie is not.Piggie cannot help smiling. Gerald can.Gerald worries so that Piggie does not have to.Gerald and Piggie are best friends.InShould I Share My Ice Cream?Gerald has a big decision to make. But will he make it in time?Using vocabulary that is perfect for beginning readers (and vetted by an early-learning specialist), Mo Willems has crafted a funny story about the challenges of doing the right thing. Fans of the Geisel Award-winning duo will eagerly eat it up!Show more"
Mr. Tiger Goes Wild,tiger,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361746283i/17333265.jpg,Are you bored with being so proper?Do you want to have more fun?Mr Tiger knows exactly how you feel. So he decides to go wild.But does he go too far?There is a time and place for everything...even going wild.
Mr. Tiger Goes Wild,deer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361746283i/17333265.jpg,Are you bored with being so proper?Do you want to have more fun?Mr Tiger knows exactly how you feel. So he decides to go wild.But does he go too far?There is a time and place for everything...even going wild.
Instructions,wolf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442711400l/7023148.jpg,"""A perfect reminder to always be on the lookout for magic and wonder. Sometimes, we need those two things the most"" (Brightly.com, citing ""Books That Teach Kids What It Means to Be a Kind Person"").In this breathtaking jacketed picture book, Neil Gaiman's lyrical poem guides a novice traveler through the enchanted woods of a fairy tale—through lush gardens, a formidable castle, and over a perilous river—to find the way home again.Illustrated in full color by Charles Vess,Instructionsfeatures lush images of mythical creatures, magical landscapes, and canny princesses. Its message of the value of courage, wit, and wisdom makes it a perfect gift.Show more"
One Cool Friend,penguin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424982383i/11737306.jpg,"On a momentous visit to the aquarium, Elliot discovers his dream pet: a penguin. It's just proper enough for a straight-laced boy like him. And when he asks his father if he may have one (please and thank you), his father says yes. Elliot should have realized that Dad probably thought he meant a stuffed penguin and not a real one . . . Clever illustrations and a wild surprise ending make this sly, silly tale of friendship and wish fulfillment a kid-pleaser from start to finish."
How Rocket Learned to Read,dog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320406038l/7622249.jpg,"Learn to read with thisNew York Times-bestselling picture book, starring an irresistible dog named Rocket and his teacher, a little yellow bird. Follow along as Rocket masters the alphabet, sounds out words, and finally . . . learns to read all on his own!With a story that makes reading fun—and will even help listeners learn to read—this book is ideal for kindergarten classrooms and story hour or as a gift for that beginning reader. Fresh, charming art by Tad Hills, theNew York Timesbestselling author/illustrator ofDuck & Goose,will make this a favorite.And don't miss the instant #1New York TimesBestseller,Rocket Writes a Story.Show more"
How Rocket Learned to Read,bird,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320406038l/7622249.jpg,"Learn to read with thisNew York Times-bestselling picture book, starring an irresistible dog named Rocket and his teacher, a little yellow bird. Follow along as Rocket masters the alphabet, sounds out words, and finally . . . learns to read all on his own!With a story that makes reading fun—and will even help listeners learn to read—this book is ideal for kindergarten classrooms and story hour or as a gift for that beginning reader. Fresh, charming art by Tad Hills, theNew York Timesbestselling author/illustrator ofDuck & Goose,will make this a favorite.And don't miss the instant #1New York TimesBestseller,Rocket Writes a Story.Show more"
One Fine Day,fox,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348473914i/958211.jpg,"This humorous retelling of a favorite Armenian folktale is a story small children will follow and read along with ease.“One fine day a fox traveled through the great forest. When he reached the other side he was very thirsty.” The jaunty red fox stole milk from an old farm woman, lost his tail under the annoyed woman’s knife, and spent the day bargaining to get it back. Awarded the Caldecott Medal for the most distinguished picture book of 1971."
Morris Goes to School (I Can Read Level 1),moose,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384258862i/849797.jpg,"Morris the Moose can’t read or count, so he decides to go to school. After a day of ABCs and 123s, Morris is thrilled with all that he has learned. This classic silly Level One I Can Read is perfect for shared reading with a child. For fans of Danny and the Dinosaur, Sammy the Seal, or anyone who loves to read silly stories about animals."
The Amazing Bone,pig,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391397240i/242041.jpg,"Can Pearl, a pig, and her new friend, a small talking bone, outwit a band of robbers and a hungry fox?The Amazing Bone is a 1976 New York Times Book Review Notable Children's Book of the Year and Outstanding Book of the Year, a 1977 Caldecott Honor Book, and a 1977 Boston Globe - Horn Book Awards Honor Book for Picture Books.Show more"
The Amazing Bone,fox,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391397240i/242041.jpg,"Can Pearl, a pig, and her new friend, a small talking bone, outwit a band of robbers and a hungry fox?The Amazing Bone is a 1976 New York Times Book Review Notable Children's Book of the Year and Outstanding Book of the Year, a 1977 Caldecott Honor Book, and a 1977 Boston Globe - Horn Book Awards Honor Book for Picture Books.Show more"
The Amazing Bone,pig,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391397240i/242041.jpg,"Can Pearl, a pig, and her new friend, a small talking bone, outwit a band of robbers and a hungry fox?The Amazing Bone is a 1976 New York Times Book Review Notable Children's Book of the Year and Outstanding Book of the Year, a 1977 Caldecott Honor Book, and a 1977 Boston Globe - Horn Book Awards Honor Book for Picture Books.Show more"
The Amazing Bone,pig,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391397240i/242041.jpg,"Can Pearl, a pig, and her new friend, a small talking bone, outwit a band of robbers and a hungry fox?The Amazing Bone is a 1976 New York Times Book Review Notable Children's Book of the Year and Outstanding Book of the Year, a 1977 Caldecott Honor Book, and a 1977 Boston Globe - Horn Book Awards Honor Book for Picture Books.Show more"
"A Story, a Story",leopard,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347656574i/950069.jpg,"Winner of the Caldecott MedalOnce, all the stories in the world belonged to Nyame, the Sky God. He kept them in a box beside his throne. But Ananse, the Spider man, wanted them -- and caught three sly creatures to get them.This story of how we got our own stories to tell is adapted from an African folktale."
Best Little Word Book Ever (Little Golden Book),cat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320441794i/313356.jpg,"Huckle Cat, Lowly Worm, and Goldbug guide children on a point-and-learn journey through the words around them."
Best Little Word Book Ever (Little Golden Book),cat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320441794i/313356.jpg,"Huckle Cat, Lowly Worm, and Goldbug guide children on a point-and-learn journey through the words around them."
Best Little Word Book Ever (Little Golden Book),cat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320441794i/313356.jpg,"Huckle Cat, Lowly Worm, and Goldbug guide children on a point-and-learn journey through the words around them."
Best Little Word Book Ever (Little Golden Book),cat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320441794i/313356.jpg,"Huckle Cat, Lowly Worm, and Goldbug guide children on a point-and-learn journey through the words around them."
Best Little Word Book Ever (Little Golden Book),pig,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320441794i/313356.jpg,"Huckle Cat, Lowly Worm, and Goldbug guide children on a point-and-learn journey through the words around them."
Fish is Fish,frog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320425506i/513828.jpg,"From beloved Caldecott winning picture book creator Leo Lionni, this charming tale of sticking together and imagination shows how powerful friendship can be.Two best friends, a minnow and a tadpole, are practically inseparable until the tadpole grows legs and decides to explore the world beyond the pond. When the tadpole, now a frog, returns to tell his friend of the extraordinary things he’s seen, the minnow, now a fish, tries to follow in his footsteps, but quickly finds that land is not what he expected. Friendship truly saves the day in this imaginative tale of a fish out of water.Show more"
Fish is Fish,minnow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320425506i/513828.jpg,"From beloved Caldecott winning picture book creator Leo Lionni, this charming tale of sticking together and imagination shows how powerful friendship can be.Two best friends, a minnow and a tadpole, are practically inseparable until the tadpole grows legs and decides to explore the world beyond the pond. When the tadpole, now a frog, returns to tell his friend of the extraordinary things he’s seen, the minnow, now a fish, tries to follow in his footsteps, but quickly finds that land is not what he expected. Friendship truly saves the day in this imaginative tale of a fish out of water.Show more"
Diary of a Fly,fly,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441142908i/531344.jpg,"This is the diary...of a fly. A fly who, when she's not landing on your head or swimming in your soup, is trying to escape her 327 brothers and sisters who are driving her crazy!Even though she's little -- just like her best friends Worm and Spider -- Fly wants to be a superhero. And why not? She walks on walls, sees in all directions at once, and can already fly!Doreen Cronin and Harry Bliss, the team behind the New York Times bestsellersDiary of a WormandDiary of a Spider, reach hilarious heights with their story of a little fly who's not afraid to dream big. Really big.Show more"
Diary of a Fly,fly,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441142908i/531344.jpg,"This is the diary...of a fly. A fly who, when she's not landing on your head or swimming in your soup, is trying to escape her 327 brothers and sisters who are driving her crazy!Even though she's little -- just like her best friends Worm and Spider -- Fly wants to be a superhero. And why not? She walks on walls, sees in all directions at once, and can already fly!Doreen Cronin and Harry Bliss, the team behind the New York Times bestsellersDiary of a WormandDiary of a Spider, reach hilarious heights with their story of a little fly who's not afraid to dream big. Really big.Show more"
